//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	2Hand	Level	DmgMin	DmgMax	AtkSpd	Durab	MagDur	MagPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	Elf	MG	DL	Sum	RF	GL
0																															
153	2	0	2	2	1	1	0	"Holyangel Summoner Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
155	2	0	2	2	1	1	0	"Holyangel Lord Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
156	2	0	2	2	1	1	0	"Holyangel Fighter Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
157	2	0	2	2	1	1	0	"Holyangel Lancer Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
158	2	0	2	2	1	1	0	"Bloodangel Elf Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
159	2	0	2	2	1	1	0	"Darkangel Elf Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
160	2	0	2	2	1	1	0	"Holyangel Elf Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				

164	2	0	2	2	1	1	0	"Blue Eye Knight Helm"	150	183	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
165	2	0	2	2	1	1	0	"Blue Eye Wizard Helm"	150	183	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
166	2	0	2	2	1	1	0	"Blue Eye Elf Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
167	2	0	2	2	1	1	0	"Blue Eye Summoner Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
169	2	0	2	2	1	1	0	"Blue Eye Lord Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
170	2	0	2	2	1	1	0	"Blue Eye Fighter Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
171	2	0	2	2	1	1	0	"Blue Eye Lancer Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
172	2	0	2	2	1	1	0	"Blue Eye Elf Helm"	150	183	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				

end																															
//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	Level	Def	MagDef	Durab	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	EL	MG	DL	SU	RF	GL				
8																															
0	3	0	2	2	1	1	1	"Bronze Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
1	3	0	2	3	1	1	1	"Dragon Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
2	3	0	2	2	1	1	1	"Pad Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
3	3	0	2	2	1	1	1	"Legendary Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
4	3	0	2	2	1	1	1	"Bone Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
5	3	0	2	3	1	1	1	"Leather Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
6	3	0	2	2	1	1	1	"Scale Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
7	3	0	2	3	1	1	1	"Sphinx Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
8	3	0	2	2	1	1	1	"Brass Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
9	3	0	2	2	1	1	1	"Plate Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
10	3	0	2	2	1	1	1	"Vine Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
11	3	0	2	2	1	1	1	"Silk Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
12	3	0	2	2	1	1	1	"Wind Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
13	3	0	2	2	1	1	1	"Spirit Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
14	3	0	2	2	1	1	1	"Guardian Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
15	3	0	2	3	1	1	1	"Storm Crow Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
16	3	0	2	3	1	1	1	"Black Dragon Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0				
17	3	0	2	3	1	1	1	"Dark Phoenix Armor"	150	204	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
18	3	0	2	3	1	1	1	"Grand Soul Armor"	150	204	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
19	3	0	2	2	1	1	1	"Holy Spirit Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
20	3	0	2	3	1	1	1	"Thunder Hawk Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
21	3	0	2	3	1	1	1	"Great Dragon Armor"	150	204	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
22	3	0	2	3	1	1	1	"Dark Soul Armor"	150	204	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
23	3	0	2	3	1	1	1	"Hurricane Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
24	3	0	2	2	1	1	1	"Red Sprit Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
25	3	0	2	3	1	1	1	"Light Plate Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
26	3	0	2	3	1	1	1	"Adamantine Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
27	3	0	2	3	1	1	1	"Dark Steel Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
28	3	0	2	3	1	1	1	"Dark Master Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
29	3	0	2	3	1	1	1	"Dragon Knight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0				
30	3	0	2	3	1	1	1	"Venom Mist Armor"	150	204	0	255	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0				
31	3	0	2	3	1	1	1	"Sylphid Ray Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0				
32	3	0	2	3	1	1	1	"Volcano Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
33	3	0	2	3	1	1	1	"Sunlight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
34	3	0	2	3	1	1	1	"Ashcrow Armor"	150	204	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
35	3	0	2	3	1	1	1	"Eclipse Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0				
36	3	0	2	3	1	1	1	"Iris Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
37	3	0	2	3	1	1	1	"Valiant Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
38	3	0	2	3	1	1	1	"Glorious Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
39	3	0	2	2	1	1	1	"Violent Wind Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
40	3	0	2	2	1	1	1	"Red Wing Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
41	3	0	2	2	1	1	1	"Ancient Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
42	3	0	2	2	1	1	1	"Demonic Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0				
43	3	0	2	2	1	1	1	"Storm Blitz Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
44	3	0	2	2	1	1	1	"Eternal Wing Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
45	3	0	2	3	1	1	1	"Titan Armor"	150	204	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
46	3	0	2	3	1	1	1	"Brave Armor"	150	204	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
47	3	0	2	3	1	1	1	"Phantom Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
48	3	0	2	3	1	1	1	"Destroy Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
49	3	0	2	2	1	1	1	"Seraphim Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
50	3	0	2	2	1	1	1	"Divine Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
51	3	0	2	3	1	1	1	"Royal Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
52	3	0	2	3	1	1	1	"Hades Armor"	150	204	0	255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				
53	3	0	2	2	1	1	1	"Succubus Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
54	3	0	2	3	1	1	1	"Lazy Wind Armor"	150	204	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
55	3	0	2	3	1	1	1	"Dark Devil Armor"	150	204	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
56	3	0	2	2	1	1	1	"Sticky Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
57	3	0	2	3	1	1	1	"Hell Night Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
58	3	0	2	3	1	1	1	"Ambition Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
59	3	0	2	3	1	1	1	"Sacred Fire Armor"	150	204	0	255	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0				
60	3	0	2	3	1	1	1	"Storm Jahad Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
61	3	0	2	3	1	1	1	"Piercing Groove Armor"	150	204	0	255	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0				
62	3	0	2	2	1	1	0	"Scale Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
63	3	0	2	2	1	1	0	"Silk Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
64	3	0	2	3	1	1	0	"Sphinx Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
65	3	0	2	2	1	1	0	"Violent Wind Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
66	3	0	2	3	1	1	0	"Dark Soul Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
67	3	0	2	3	1	1	0	"Dragon Armor"	150	204	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
68	3	0	2	2	1	1	0	"Guardian Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
69	3	0	2	2	1	1	0	"Legendary Armor"	150	204	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
70	3	0	2	2	1	1	0	"Red Wing Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
71	3	0	2	3	1	1	0	"Atlans Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
72	3	0	2	3	1	1	0	"Storm Jahad Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0				
73	3	0	2	3	1	1	1	"Phoenix Soul Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
74	3	0	2	3	1	1	1	"Stormwing Armor"	150	204	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
75	3	0	2	2	1	1	1	"Light Lord Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
76	3	0	2	3	1	1	1	"Magic Knight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
91	3	0	2	2	1	1	1	"Robust Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
92	3	0	2	2	1	1	1	"Gru Hill Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
93	3	0	2	2	1	1	1	"Princie Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
94	3	0	2	2	1	1	1	"Hirat Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
95	3	0	2	2	1	1	1	"Sate Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
96	3	0	2	2	1	1	0	"Robust Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
97	3	0	2	2	1	1	0	"Princie Armor"	150	204	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
98	3	0	2	3	1	1	0	"Bloodangel Knight Armor"	150	204	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
99	3	0	2	3	1	1	0	"Bloodangel Wizard Armor"	150	204	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
100	3	0	2	2	1	1	0	"Bloodangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
101	3	0	2	2	1	1	0	"Bloodangel Summoner Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
102	3	0	2	3	1	1	0	"Bloodangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
103	3	0	2	3	1	1	0	"Bloodangel Lord Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
104	3	0	2	3	1	1	0	"Bloodangel Fighter Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
105	3	0	2	2	1	1	0	"Bloodangel Lancer Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
106	3	0	2	3	1	1	0	"Soul Knight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
107	3	0	2	3	1	1	0	"Soul Wizard Armor"	150	204	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
108	3	0	2	2	1	1	0	"Soul Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
109	3	0	2	2	1	1	0	"Soul Summoner Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
110	3	0	2	3	1	1	0	"Soul Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
111	3	0	2	3	1	1	0	"Soul Lord Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
112	3	0	2	3	1	1	0	"Soul Fighter Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
113	3	0	2	2	1	1	0	"Soul Lancer Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
114	3	0	2	2	1	1	0	"Soul Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
115	3	0	2	3	1	1	0	"Soul Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
130	3	0	2	3	1	1	0	"Dragon Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
131	3	0	2	3	1	1	0	"Legendary Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
132	3	0	2	2	1	1	0	"Guardian Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
133	3	0	2	2	1	1	0	"Atlans Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
134	3	0	2	3	1	1	0	"Adamantine Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
135	3	0	2	3	1	1	0	"Red Winged Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
136	3	0	2	3	1	1	0	"Storm Zahard Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
137	3	0	2	2	1	1	0	"Princie Armor (Bound)"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
138	3	0	2	3	1	1	0	"Darkangel Knight Armor"	150	204	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
139	3	0	2	3	1	1	0	"Darkangel Wizard Armor"	150	204	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
140	3	0	2	2	1	1	0	"Darkangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
141	3	0	2	2	1	1	0	"Darkangel Summoner Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
142	3	0	2	3	1	1	0	"Darkangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
143	3	0	2	3	1	1	0	"Darkangel Lord Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
144	3	0	2	3	1	1	0	"Darkangel Fighter Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
145	3	0	2	2	1	1	0	"Darkangel Lancer Armor"	150	204	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
146	3	0	2	2	1	1	1	"Tigris Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
147	3	0	2	2	1	1	1	"Crimson Skull Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
148	3	0	2	2	1	1	1	"Grace Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
149	3	0	2	2	1	1	1	"Constant Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
150	3	0	2	3	1	1	0	"Holyangel Knight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
151	3	0	2	3	1	1	0	"Holyangel Wizard Armor"	150	204	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
152	3	0	2	2	1	1	0	"Holyangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
153	3	0	2	2	1	1	0	"Holyangel Summoner Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
154	3	0	2	3	1	1	0	"Holyangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
155	3	0	2	3	1	1	0	"Holyangel Lord Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
156	3	0	2	3	1	1	0	"Holyangel Fighter Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
157	3	0	2	2	1	1	0	"Holyangel Lancer Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
158	3	0	2	2	1	1	0	"Bloodangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
159	3	0	2	2	1	1	0	"Darkangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
160	3	0	2	2	1	1	0	"Holyangel Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
161	3	0	2	3	1	1	0	"Bloodangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
162	3	0	2	3	1	1	0	"Darkangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
163	3	0	2	3	1	1	0	"Holyangel Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				

164	3	0	2	3	1	1	0	"Blue Eye Knight Armor"	150	204	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
165	3	0	2	3	1	1	0	"Blue Eye Wizard Armor"	150	204	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
166	3	0	2	2	1	1	0	"Blue Eye Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
167	3	0	2	2	1	1	0	"Blue Eye Summoner Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
168	3	0	2	3	1	1	0	"Blue Eye Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
169	3	0	2	3	1	1	0	"Blue Eye Lord Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
170	3	0	2	3	1	1	0	"Blue Eye Fighter Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
171	3	0	2	2	1	1	0	"Blue Eye Lancer Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
172	3	0	2	2	1	1	0	"Blue Eye Elf Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
173	3	0	2	3	1	1	0	"Blue Eye Magic Armor"	150	204	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				

end																															
//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	Level	Def	MagDef	Durab	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	EL	MG	DL	SU	RF	GL				
9																															
0	4	0	2	2	1	1	1	"Bronze Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
1	4	0	2	2	1	1	1	"Dragon Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
2	4	0	2	2	1	1	1	"Pad Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
3	4	0	2	2	1	1	1	"Legendary Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
4	4	0	2	2	1	1	1	"Bone Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
5	4	0	2	2	1	1	1	"Leather Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
6	4	0	2	2	1	1	1	"Scale Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
7	4	0	2	2	1	1	1	"Sphinx Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
8	4	0	2	2	1	1	1	"Brass Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
9	4	0	2	2	1	1	1	"Plate Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0				
10	4	0	2	2	1	1	1	"Vine Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
11	4	0	2	2	1	1	1	"Silk Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
12	4	0	2	2	1	1	1	"Wind Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
13	4	0	2	2	1	1	1	"Spirit Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
14	4	0	2	2	1	1	1	"Guardian Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
15	4	0	2	2	1	1	1	"Storm Crow Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
16	4	0	2	2	1	1	1	"Black Dragon Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0				
17	4	0	2	2	1	1	1	"Dark Phoenix Pants"	150	195	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
18	4	0	2	2	1	1	1	"Grand Soul Pants"	150	195	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
19	4	0	2	2	1	1	1	"Holy Spirit Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
20	4	0	2	2	1	1	1	"Thunder Hawk Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
21	4	0	2	2	1	1	1	"Great Dragon Pants"	150	195	0	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
22	4	0	2	2	1	1	1	"Dark Soul Pants"	150	195	0	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
23	4	0	2	2	1	1	1	"Hurricane Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
24	4	0	2	2	1	1	1	"Red Spirit Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
25	4	0	2	2	1	1	1	"Light Plate Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
26	4	0	2	2	1	1	1	"Adamantine Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
27	4	0	2	2	1	1	1	"Dark Steel Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
28	4	0	2	2	1	1	1	"Dark Master Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
29	4	0	2	2	1	1	1	"Dragon Knight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0				
30	4	0	2	2	1	1	1	"Venom Mist Pants"	150	195	0	255	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0				
31	4	0	2	2	1	1	1	"Sylphid Ray Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0				
32	4	0	2	2	1	1	1	"Volcano Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
33	4	0	2	2	1	1	1	"Sunlight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
34	4	0	2	2	1	1	1	"Ashcrow Pants"	150	195	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
35	4	0	2	2	1	1	1	"Eclipse Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0				
36	4	0	2	2	1	1	1	"Iris Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
37	4	0	2	2	1	1	1	"Valiant Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
38	4	0	2	2	1	1	1	"Glorious Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
39	4	0	2	2	1	1	1	"Violent Wind Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
40	4	0	2	2	1	1	1	"Red Wing Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
